Fabricante;SERVICIO Y/O SISTEMA GESTIONADO;GESTOR;TEXTO 1 DE LA ALARMA;TEXTO 2 DE LA ALARMA;TEXTO 3 DE LA ALARMA;TEXTO 4 DE LA ALARMA;BAJA / ALTA / BLOQUEO;DOMINIO;SEVERIDAD;"KM
(TITULO DEL INSTRUCTIVO)";TIER 1;TIER 2;TIER 3;TIPO DE ALARMA;GRUPO DE ATENCIÓN;CRITICIDAD;DUEÑO DE PLATAFORMA;PANEL NETCOOL
oracle;OCUDR;NETCOOL;13355;UDRBE Notification Task Event Queue Utilization;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;13356;UDRBE Udr Task Event Queue Utilization;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;13357;UDRBE Subscription Task Event Queue Utilization;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;13358;UDRBE Auto Enrollment Task Event Queue Utilization;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;13359;Failed to register as a Routed Service user with ComAgent;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ENRUTAMIENTO ;General;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;13368;Database Auditor: Audit/Clean Process Failed;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;13404;ComAgent Registration Failure;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;13405;Diameter Application Unavailable;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;13406;Diameter Application Degraded;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;13409;Diameter Application Ingress Message Rate Exceeded;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19800;Communication Agent Connection Down;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ERROR;Soft Alarm;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19805;Communication Agent Failed To Align Connection;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ERROR;Soft Alarm;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19806;Communication Agent CommMessage mempool utilization;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;Soft Alarm;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19820;Communication Agent Routed Service Unavailable;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ENRUTAMIENTO ;Soft Alarm;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19821;Communication Agent Routed Service Degraded;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ENRUTAMIENTO ;Soft Alarm;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19822;Communication Agent Routed Service Congested;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ENRUTAMIENTO ;Soft Alarm;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19823;"Communication Agent Routed Service Using Low-Priority Connection
Group";;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ENRUTAMIENTO ;Soft Alarm;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19826;Communication Agent Connection Congested;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;Soft Alarm;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19846;Communication Agent Resource Degraded;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;Soft Alarm;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19847;Communication Agent Resource Unavailable;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;Soft Alarm;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19855;Communication Agent Resource Has Multiple Actives;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;Soft Alarm;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19860;Communication Agent Configuration Daemon Table Monitoring Failure;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;Soft Alarm;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19861;Communication Agent Configuration Daemon Script Failure;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;Soft Alarm;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19900;Process CPU Utilization;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CAPACIDAD;ALMACENAMIENTO;General;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19901;CFG-DB Validation Error;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19902;CFG-DB Update Failure;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19903;CFG-DB post-update Error;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19904;CFG-DB post-update Failure;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19905;Measurement Initialization Failure;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;19910;Message Discarded at Test Connection;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22016;Peer Node Alarm Aggregation Threshold;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CAPACIDAD;ERROR;General;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22017;Route List Alarm Aggregation Threshold;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CAPACIDAD;ERROR;General;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22051;Peer Unavailable;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ERROR;General;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22052;Peer Degraded;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22053;Route List Unavailable;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ENRUTAMIENTO ;General;BO DATOS;Critical;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22054;Route List Degraded;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ENRUTAMIENTO ;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22056;Connection Admin State Inconsistency Exists;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22057;ETG Rate Limit Degraded;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22058;ETG Pending Transaction Limit Degraded;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22101;Connection Unavailable;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22102;Connection Degraded;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CONECTIVIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22105;Connection Transmit Congestion;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22106;Ingress Message Discarded: DA-MP Ingress Message Rate Control;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22208;Per-Connection Egress Message Queue Utilization;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CAPACIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22215;Ingress Message Discarded: DA-MP Overload Control;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22349;IPFE Connection Alarm Aggregation Threshold;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CAPACIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22350;Fixed Connection Alarm Aggregation Threshold;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CAPACIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22950;Connection Status Inconsistency Exists;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;CRITICAL;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22960;DA-MP Profile Not Assigned;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;CONFIGURACION;General;BO DATOS;CRITICAL;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;22961;Insufficient Memory for Feature Set;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;CAPACIDAD;ERROR;General;BO DATOS;CRITICAL;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;25007;CAPM Generic Alarm - Major;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;Major;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;25008;CAPM Generic Alarm - Critical;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;CRITICAL;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;25500;No DA-MP Leader Detected Alarm;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;CRITICAL;DARWIN DIAZ;AEL PACKET CORE VAS II
oracle;OCUDR;NETCOOL;25510;Multiple DA-MP Leader Detected Alarm;;;ALTA;Domain amx_ns:.DOM.COLM_RC1_NETACT_DOM;AFECTACION;;FALLA;FUNCIONALIDAD;ERROR;General;BO DATOS;CRITICAL;DARWIN DIAZ;AEL PACKET CORE VAS II
Nokia;ONENDS (UDC);NETACT;34850;Server Resource Fault;ADM-3219;Memory hard-disc space is nearly exhausted on the Active ADM Server ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34850;Server Resource Fault;NDS-20001;Disk full ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34850;Server Resource Fault;NDS-50008;Database Backup Failed ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34850;Server Resource Fault;NDS-50049;Processor Utilisation Threshold ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34850;Server Resource Fault;NDS-50050;Disk Utilisation ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34850;Server Resource Fault;NDS-50231;No GQ09 Clone Available ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34850;Server Resource Fault;PGW-3312;Disk Full ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34850;Server Resource Fault;PGW-3320;Cannot Open Command Log File ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34860;Communications Fault;NDS-40016;All Inter-DSA Links Unavailable ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34860;Communications Fault;NDS-40420;Open loop relationship ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34860;Communications Fault;NDS-50082;Failed to Send Statistics Reply ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34860;Communications Fault;NDS-50195;Primary Isolated ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34860;Communications Fault;NTF-3439;Registration Unreachable ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34860;Communications Fault;OS-9003;LAN Segment running without active interface ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34860;Communications Fault;PGW-3311;LDAP Connection Loss ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34860;Communications Fault;PGW-3321;Cannot Reach Bulk Master ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34860;Communications Fault;PGW-3324;LDAP TLS Failed ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34860;Communications Fault;PGW-3336;Re-Encryption Error ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34860;Communications Fault;SS-8006;OAM MONITORING NOT POSSIBLE FOR HOST ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34870;Configuration Fault;ADM-3222;Application cannot connect to Config Database ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34870;Configuration Fault;ADM-3223;Configured Digest Algorithm (e.g. SHA-1) not found ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34870;Configuration Fault;NDS-50229;AD04 Capacity ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34870;Configuration Fault;NDS-50333;Preferred Primary Inconsistency ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34870;Configuration Fault;NTF-3401;Invalid Configuration Global Property Data ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34870;Configuration Fault;NTF-3403;Invalid Global Property File ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34870;Configuration Fault;NTF-3409;Invalid Logger Configuration ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34870;Configuration Fault;NTF-3416;LDAP Invalid Credentials ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34870;Configuration Fault;NTF-3425;Invalid Installation ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34870;Configuration Fault;PGW-3308;Invalid Installation ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34870;Configuration Fault;PGW-3309;Invalid Configuration ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
Nokia;ONENDS (UDC);NETACT;34880;Software Fault ;ADM-3203;Start up of JBOSS application server failed ;ALTA; ;AFECTACION; ; ; ; ; ;BO CORE; ;JUAN CARLOS LOPEZ MEDINA;AEL CORE OCCI COSTA
